title,source,q1,q2,sep
No first name on baptism record?,Genealogy_858,Is there another explanation for this?,"The entry in the original parish register reads:     Walter Drumond and Jennat Mcneill in Gartfarran had a child Baptised   called [blank]     In the event that this is not a child who died extremely young and didn't have a name, is there any suggestion as to how I might find the name of the child?",0
Receiving medical care at Nottingham General Hospital in the 1830s?,Genealogy_859,How was patient care at at Nottingham General Hospital funded in the 1830s?,Would they themselves likely have had to pay for medical care they received?,0
Receiving medical care at Nottingham General Hospital in the 1830s?,Genealogy_859,Would they themselves likely have had to pay for medical care they received?,"If not, could anyone have gone to the county hospital and expect to recieve treatment?",0
Discovering what Swiss ancestors did for living (i.e. their occupations)?,Genealogy_861,"I am researching my Swiss ancestors and although I have quite detailed family trees on both sides, I would like to know more about individual ancestors, specifically, what some of them did for a living - were they farmers, cheesemakers, lawyers?",Is there any way to find out this information or anything approximating to it?,0
Finding details of an 1821 Berks County Pennsylvania Guardian appointment of two minors?,Genealogy_862,My primary question is where can I find the detail of these index records to find out who these individuals were?,Document 1: From 1821 referencing page 481-483?,401
Finding details of an 1821 Berks County Pennsylvania Guardian appointment of two minors?,Genealogy_862,Document 1: From 1821 referencing page 481-483?,"Michael listed as ""Children Guardian"" as well as ""Inquisitor""?",0
Handling and storage tips for old Family Bible,Genealogy_866,Is there something else I should do to prolong the life of this Bible?,"If I want to take pictures of the Bible, what precautions should I take?",0
Handling and storage tips for old Family Bible,Genealogy_866,"If I want to take pictures of the Bible, what precautions should I take?",What types of pictures provide the most value to other genealogists?,0
How can DNA testing aid me in my genealogy research?,Genealogy_868,How can just knowing the ethnic breakdown of my ancestors help me?,What if I already know where my ancestors came from because I've done my genealogy?,0
How can DNA testing aid me in my genealogy research?,Genealogy_868,What if I already know where my ancestors came from because I've done my genealogy?,Can DNA testing still help me?,0
What is the difference between evidence and information?,Genealogy_869,What is evidence?,Is all of the information contained in these documents evidence?,113
What is the difference between evidence and information?,Genealogy_869,Is all of the information contained in these documents evidence?,"If not, then how do I go about differentiating between the information and the evidence?",0
What is the difference between evidence and information?,Genealogy_869,"If not, then how do I go about differentiating between the information and the evidence?",What should I do with the information and what should I do with the evidence?,0
Can I legally copy clippings from Ancestry.com?,Genealogy_870,"Am I legally allowed to do so, or is the clipping still held under copyright?",Does the answer change if the newspaper is now defunct (The San Francisco Call)?,0
"When documenting location, should current or historical place names be used?",Genealogy_871,"When I am documenting records, do I use the name of a city or country as it is called today or as it was in the year an ancestor was there?","Related to: When documenting place names, should I write them in my language or in their native language?",0
Migration route from New Hampshire to Ohio ca1810-1816?,Genealogy_872,"What are the most likely migration routes he would have taken if he had gone north, through Canada?","What if he had come across New York, to Lake Ontario?",0
Migration route from New Hampshire to Ohio ca1810-1816?,Genealogy_872,"What if he had come across New York, to Lake Ontario?","Was there any substantial migration route further south, say through Pennsylvania?",0
Marriage records from early 1900s in Berlin,Genealogy_873,What is the best way to find their marriage records?,"Can this be done remotely, or must one go in person to the appropriate archive?",0
