title,source,q1,q2,sep
Potassum-Argon Dating and Proportions of Daughter Products in Potassium 40 Decay Channel,EarthScience_1159,"Or is this constant throughout the decay chain, such as in between half-lives as well?",It should be constant (89% and 11%) throughout?,0
Potassum-Argon Dating and Proportions of Daughter Products in Potassium 40 Decay Channel,EarthScience_1159,It should be constant (89% and 11%) throughout?,Right?,0
Presence of Diabatic heating term in the continuity equation,EarthScience_1160,"Since the pressure is already a function of Q, what's the need of writing Q explicitly in this expression?",Doesn't it double count p?,0
What is the Carbon Footprint of not changing car oil?,EarthScience_1161,Does not changing the oil decrease the vehicles carbon footprint then changing it?,I just want to know if it more environmentally friendly not to change the oil?,271
What kind of rock is this being eaten by a rock-eating worm?,EarthScience_1162,"Question: Is it possible from the images, descriptions, and video to say something about this rock?",Is it a kind of sandstone?,0
Climate consequences of very large asteroids striking the Deep Ocean,EarthScience_1163,"If a Manicouagan-sized asteroid struck the deep ocean (but not above a trench),how would the H2O vapour, chlorine, iodine bromine and other elements affect the climate, and for how long?","Also, if it had thousands of feet of water to penetrate, would it leave a large crater on the sea bed?",0
Climate consequences of very large asteroids striking the Deep Ocean,EarthScience_1163,"Also, if it had thousands of feet of water to penetrate, would it leave a large crater on the sea bed?","For sure it would create massive tsunamis, so is there any evidence for these in the geological record?",0
Climate consequences of very large asteroids striking the Deep Ocean,EarthScience_1163,"For sure it would create massive tsunamis, so is there any evidence for these in the geological record?",How deep?,575
How Good is The Evidence For Snowball Earth?,EarthScience_1164,"Although at the beginning of this period, there were, so far as we know, no advanced invertebrates able to leave easily identifiable fossils, there were by the end of it, so how were they able to thrive and evolve under the ice?","There must also have been early marine plants under the ice (there were none on land), so how did they survive?",0
How Good is The Evidence For Snowball Earth?,EarthScience_1164,"There must also have been early marine plants under the ice (there were none on land), so how did they survive?","The main evidence for this glaciation is apparent glacial markings on rocks in S.Africa and Australia, Couldn't there be other explanations for these apparent glacier tracks, apart from Snowball Earth?",0
How is the difference in crust and mantle composition explained?,EarthScience_1165,"We know that the composition of the crust is SiAl and SiMa and the one of mantle is mostly ophiolites, but why?",Which are the geological processes that make this difference exist?,0
Why does chlorophyll only come in green?,EarthScience_1166,Could a plant grow under an alternative light spectrum like a green sun or a pure green light?,Why is the green spectrum of light that of chlorophyll reflected and not absorbed?,0
Relationship between sediment concentration of flow and erosion - streampower equation,EarthScience_1167,Can anyone explain what is happening here?,Or point me to resources that will help clear up my confusion?,0
What are these underwater structures near 6°N 85°55'W,EarthScience_1168,What are these things?,"Are they glitches in the images from the satellite, that coincidentially look like beams?",0
What are these underwater structures near 6°N 85°55'W,EarthScience_1168,"Are they glitches in the images from the satellite, that coincidentially look like beams?","If so, why are depth differences so significative?",0
What are these underwater structures near 6°N 85°55'W,EarthScience_1168,"If so, why are depth differences so significative?",Are they rocks or some other kind of geological formations?,0
What are these underwater structures near 6°N 85°55'W,EarthScience_1168,Are they rocks or some other kind of geological formations?,"How did they get that shape, and where else cand I find more similar?",0
What topics are we least knowledgeable about within the fields of sustainable agriculture/aquaculture and biodiversity?,EarthScience_1169,What don't we know about sustainable agriculture/aquaculture and  biodiversity?,"Specifically, what topics within these disciplines offer the most opportunity for new research that could significantly change our understanding of the processes involved?",0
"shortwave and longwave radiation terminology, direct, beam, PAR, flux?",EarthScience_1170,Are these two considered the same?,And does the word flux imply something in addition to radiation?,0
"shortwave and longwave radiation terminology, direct, beam, PAR, flux?",EarthScience_1170,And does the word flux imply something in addition to radiation?,Also what is the difference between the long wave and solar fluxes?,0
